AtcoCode,PlateCode,CommonName,CommonNameGA,ShortCommonName,ShortCommonNameGA,Street,NptgLocalityRef,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,isActive
8500B141741,141741,Tarmonbarry,Tearmann Bearaigh,Tarmonbarry,Tearmann Bearaigh,N5,E0850023,605328,776975,53.742383913973,-7.91923368534949,BCT,CUS,OTH,E,850G000060,850,TRUE
8500B555851,555851,Tarmonbarry,Tearmann Bearaigh,Tarmonbarry,Tearmann Bearaigh,N5,E0850023,605335,776966,53.7423029655545,-7.91912772884654,BCT,MKD,OTH,W,850G000060,850,TRUE
8500B5558301,555831,Castlerea,An Caisleán Riabhach,Castlerea,An Caisleán Riabhach,,E0850068,568127,779738,53.7662656287841,-8.48343360623452,BCT,MKD,OTH,SE,850G000061,850,TRUE
8500B5516001,551601,Castlerea,An Caisleán Riabhach,Castlerea,An Caisleán Riabhach,,E0850068,568131,779722,53.7661220978538,-8.48337128723587,BCT,MKD,OTH,SE,850G000061,850,TRUE
8500B5981701,598171,Lecarrow,An Leathcheathrú,Lecarrow,An Leathcheathrú,,E0850014,596341,755204,53.5467538280575,-8.0552101112698,BCT,CUS,OTH,NW,850G000063,850,TRUE
8500B598191,598191,Lecarrow,An Leithcheathrú,Lecarrow,An Leithcheathrú,,E0850014,596356,755204,53.5467539323212,-8.05498377859713,BCT,CUS,OTH,W,850G000063,850,TRUE
8500B559201,559201,Keadue,Céideadh,Keadue,Céideadh,R284,E0850062,591036,811299,54.0507719635188,-8.13688809808685,BCT,MKD,OTH,W,850G000064,850,TRUE
8500B559121,559121,Ballyfarnon,Béal Átha Fearnáin,Ballyfarnon,Béal Átha Fearnáin,R284,E0850064,586580,813772,54.0728971282151,-8.20504412652694,BCT,MKD,OTH,W,850G000065,850,TRUE
8500B631261,631261,Ballyhaunis Cross,Cr BÁ hAmhnais,Ballyhaunis Cross,Cr BÁ hAmhnais,R326,E0850052,559047,785878,53.8208035542819,-8.6219622326235,BCT,MKD,OTH,E,850G000066,850,TRUE
8500B5986201,598621,Ballymurray,Baile Uí Mhuirígh,Ballymurray,Baile Uí Mhuirígh,N61,E0850038,591501,761329,53.6017404947981,-8.12840666951299,BCT,MKD,OTH,W,850G000067,850,TRUE
850000012,,Mart Road,,,,,E0850019,587555,764724,53.6321707382497,-8.18815990560922,BCT,MKD,OTH,NW,850G000070,850,TRUE
850000014,,The Square Roscommon,Cearnóg Ros Comáin,The Square Roscommon,Cearnóg Ros Comáin,,E0850019,587375,764644,53.6314475142909,-8.19087812159026,BCT,CUS,OTH,N,850G000071,850,TRUE
850000015,,The Square,,,,,E0850019,587372,764644,53.6314474419622,-8.19092347849084,BCT,CUS,OTH,N,850G000071,850,TRUE
850000016,,Kiltoom,Cill Tuama,Kiltoom,Cill Tuama,,E0850011,598850,746764,53.4709177321497,-8.01732123274799,BCT,CUS,OTH,N,850G000072,850,TRUE
850000017,,Athlone Road,,,,,E0850011,598848,746754,53.4708278604044,-8.0173513199768,BCT,MKD,OTH,N,850G000072,850,TRUE
850000018,,Knockcroghery,Cnoc an Chrochaire,Knockcroghery,Cnoc an Chrochaire,,E0850029,593798,758368,53.5751635303377,-8.09364379086526,BCT,CUS,OTH,N,850G000073,850,TRUE
850000019,,Knockcroghery,Cnoc an Chrochaire,Knockcroghery,Cnoc an Chrochaire,,E0850029,593794,758361,53.5751005770721,-8.09370404755795,BCT,CUS,OTH,N,850G000073,850,TRUE
850000022,,Lecarrow,An Leathcheathrú,Lecarrow,An Leathcheathrú,,E0850014,596359,755170,53.5464484080676,-8.05493811639887,BCT,CUS,OTH,N,850G000074,850,TRUE
850000023,,Athlone Road,,,,,E0850014,596368,755176,53.546502390085,-8.0548023874223,BCT,MKD,OTH,N,850G000074,850,TRUE
850000021,,R280,,,,,E0850070,594739,813158,54.0675277072392,-8.08037238261558,BCT,MKD,OTH,N,850G000075,850,TRUE
850000025,,Church Street,,,,,E0850020,593085,780812,53.776845671038,-8.1049092557026,BCT,CUS,OTH,E,850G000076,850,TRUE
850000026,,Church Street,,,,,E0850020,593084,780827,53.7769804516713,-8.10492476312911,BCT,MKD,OTH,W,850G000076,850,TRUE
850000027,,Ardcarna,Ard Carna,Ardcarna,Ard Carna,,E0850070,586580,802341,53.9701798797567,-8.20453957131326,BCT,CUS,OTH,NW,850G000077,850,TRUE
850000028,,Ardcarna,,,,,E0850070,586594,802350,53.9702611161079,-8.20432658883348,BCT,CUS,OTH,SE,850G000077,850,TRUE
8500B5557901,555791,Boyle Garda Station,SG Mhain na Búille,Boyle Garda Station,SG Mhain na Búille,,E0850066,580254,802723,53.9734096856626,-8.30098016188146,BCT,MKD,OTH,NW,850G000079,850,TRUE
8500B5557902,555792,Boyle,,,,,E0850066,580254,802723,53.9734096856626,-8.30098016188146,BCT,MKD,OTH,NW,850G000079,850,TRUE
8500B5301501,530151,Aughaderry Cross,Cr Achadh an Doire,Aughaderry Cross,Cr Achadh an Doire,R477,E0850079,562383,787167,53.8326381586982,-8.57145817426231,BCT,CUS,OTH,N,850G000147,850,TRUE
8500B141681,141681,Ballaghaderreen,Bealach an Doirín,Ballaghaderreen,Bealach an Doirín,,E0850008,561958,794869,53.9018149515848,-8.57886891666856,BCT,MKD,OTH,N,,850,TRUE
8500B5557701,555771,Monksland,Fearann na Manach,Monksland,Fearann na Manach,,E0850280,600184,741419,53.422884647133,-7.99723172730043,BCT,MKD,OTH,NW,,850,TRUE
850000020,,Sli An Coiste,Slí an Chóiste,Sli An Coiste,Slí an Chóiste,,E0850837,600792,741516,53.4237558054087,-7.98808414782492,BCT,MKD,OTH,E,,850,TRUE
8500B5001101,500111,Millbrook Avenue,Sruthán an Mhuilinn,Millbrook Avenue,Sruthán an Mhuilinn,,E0850156,601174,741452,53.4231799379923,-7.982337094118,BCT,MKD,OTH,E,,850,TRUE
8500B5001201,500121,Beechlawn Drive,Céide Phlásóg na Feá,Beechlawn Drive,Céide Phlásóg na Feá,,E0850276,601390,741433,53.4230086638423,-7.97908744416322,BCT,MKD,OTH,E,,850,TRUE
8500B141711,141711,Ballinagare,Béal Átha na gCarr,Ballinagare,Béal Átha na gCarr,,E0850178,574828,787603,53.8373075596536,-8.38244159450004,BCT,MKD,OTH,N,,850,TRUE
850000030,,Casey's Filling Station,,,,,E0850019,587646,764397,53.6292343241688,-8.18677107873824,BCT,CUS,OTH,N,,850,TRUE
8500B532171,532171,Creagh,An Chríoch,Creagh,An Chríoch,,E0850070,587626,730985,53.3289709685156,-8.18575734546091,BCT,MKD,OTH,N,,850,TRUE
8500B532172,532172,CREAG,,,,,E0850070,587642,730963,53.3287736302594,-8.18551629862413,BCT,MKD,OTH,N,,850,TRUE
8500B532161,532161,Ballydangan,Béal an Daingin,Ballydangan,Béal an Daingin,,E0850021,595364,734465,53.3603697508543,-8.06964632072562,BCT,MKD,OTH,N,,850,TRUE
8500B530161,530161,Ballaghaderreen,Bealach an Doirín,Ballaghaderreen,Bealach an Doirín,,E0850008,561958,794868,53.9018059659564,-8.57886879245165,BCT,MKD,OTH,SW,,850,TRUE
8500B533641,533641,Loughglynn,Loch Glinne,Loughglynn,Loch Glinne,,E0850016,562968,786053,53.822670013842,-8.56243752828994,BCT,MKD,OTH,N,,850,TRUE
8500B533642,533642,Loughglynn,Loch Glinne,Loughglynn,Loch Glinne,,E0850016,563236,785946,53.8217275487468,-8.55835460739836,BCT,MKD,OTH,N,,850,TRUE
8500B5301401,530141,Aughaderry Cross,Cr Achadh an Doire,Aughaderry Cross,Cr Achadh an Doire,,E0850079,562377,787181,53.8327635249552,-8.57155103090359,BCT,CUS,OTH,S,,850,TRUE
8500B542761,542761,Dunamon,Dún Iomáin,Dunamon,Dún Iomáin,,E0850002,578916,764882,53.6333140353709,-8.31878462407045,BCT,MKD,OTH,N,,850,TRUE
8500B557291,557291,Castlecoote,B Mhic Oireachtaigh,Castlecoote,B Mhic Oireachtaigh,,E0850039,580678,762612,53.6129829044355,-8.29200320612564,BCT,MKD,OTH,N,,850,TRUE
8500B5572902,557292,Castlecoote,B Mhic Oireachtaigh,Castlecoote,B Mhic Oireachtaigh,,E0850039,580698,762609,53.6129566822221,-8.29170077515607,BCT,CUS,OTH,N,,850,TRUE
8500B558971,558971,Lisacul Church,Eag Lios an Choill,Lisacul Church,Eag Lios an Choill,,E0850053,558672,789144,53.850121017141,-8.62809603569418,BCT,MKD,OTH,S,,850,TRUE
8500B5559601,555961,Rooskey,Rúscaigh,Rooskey,Rúscaigh,,E0850018,605398,787011,53.8325692042425,-7.91799688975385,BCT,MKD,OTH,N,,850,TRUE
8500B556331,556331,Rooskey,Rúscaigh,Rooskey,Rúscaigh,,E0850018,605402,787047,53.8328926652561,-7.91793549190957,BCT,MKD,OTH,S,,850,TRUE
8500B150691,150691,Creagh,An Chríoch,Creagh,An Chríoch,,E0850070,587641,730984,53.3289623319416,-8.18553212915123,BCT,MKD,OTH,N,,850,TRUE
8500B150681,150681,Ballydangan,Baile Daighean,Ballydangan,Baile Daighean,,E0850021,595449,734580,53.3614039823734,-8.06837102660517,BCT,MKD,OTH,N,,850,TRUE
8500B150971,150971,Ballinlough,Baile an Locha,Ballinlough,Baile an Locha,,E0850012,558153,777098,53.7418378021303,-8.63434769209699,BCT,MKD,OTH,W,,850,TRUE
8500B150951,150951,RSCDN,,,,,E0850019,587678,764698,53.6319399991138,-8.18629921120057,BCT,MKD,OTH,N,,850,TRUE
8500B150941,150941,Roscommon Hospital,Ospidéal Ros Comáin,Roscommon Hospital,Ospidéal Ros Comáin,,E0850019,588388,763976,53.6254680010789,-8.17553768304607,BCT,MKD,OTH,N,,850,TRUE
8500B150931,150931,Ballymurray,Baile Uí Mhuirígh,Ballymurray,Baile Uí Mhuirígh,,E0850038,591518,761338,53.6018216487642,-8.12815007146117,BCT,MKD,OTH,S,,850,TRUE
8500B150921,150921,Knockcroghery,Cnoc an Chrochaire,Knockcroghery,Cnoc an Chrochaire,,E0850029,593714,758434,53.5757556443391,-8.09491343046388,BCT,MKD,OTH,N,,850,TRUE
8500B150911,150911,Kiltoom,Cill Tuama,Kiltoom,Cill Tuama,,E0850011,598842,746760,53.4708817676742,-8.01744171353657,BCT,MKD,OTH,N,,850,TRUE
8500B631341,631341,Crinean Bridge,Droichead Crinean,Crinean Bridge,Droichead Crinean,,E0850070,559897,792233,53.8779736394031,-8.60988344106546,BCT,MKD,OTH,N,,850,TRUE
8500B558911,558911,Loughlynn,Loch Glinne,Loughlynn,Loch Glinne,,E0850016,562993,786046,53.8226088929014,-8.56205700962697,BCT,MKD,OTH,E,,850,TRUE
8500B532351,532351,Cloonfad,Cluain Fada,Cloonfad,Cluain Fada,,E0850056,550375,770920,53.6856428162389,-8.75125230043426,BCT,MKD,OTH,S,,850,TRUE
8500B631291,631291,LIsacul,Lios an Choill,LIsacul,Lios an Choill,,E0850053,558518,790067,53.858402466959,-8.63056100672301,BCT,MKD,OTH,SW,,850,TRUE
8500B631251,631251,Ballyhaunis Cross,Cr BÁ hAmhnais,Ballyhaunis Cross,Cr BÁ hAmhnais,,E0850070,559055,785880,53.8208221554731,-8.62184100883003,BCT,MKD,OTH,W,,850,TRUE
8500B631381,631381,Edmondstown Cross,Tulacháin Mhóir,Edmondstown Cross,Tulacháin Mhóir,,E0850070,565262,797782,53.9282220951403,-8.52892651072448,BCT,MKD,OTH,SW,,850,TRUE
8500B551661,551661,Cloonladdra,Cluain Eadra,Cloonladdra,Cluain Eadra,,E0850070,597123,768887,53.6697213507094,-8.04353691940626,BCT,MKD,OTH,NE,,850,TRUE
8500B555311,555311,Moneen,An Móinín,Moneen,An Móinín,,E0850070,596122,768450,53.6657878137677,-8.05867933767838,BCT,CUS,OTH,SE,,850,TRUE
8500B550711,550711,Beechwood,Coill na Feá,Beechwood,Coill na Feá,,E0850070,594183,767615,53.658266167889,-8.08800334241738,BCT,MKD,OTH,SW,,850,TRUE
8500B552421,552421,Emoe Cross,Crois Emoe,Emoe Cross,Crois Emoe,,E0850070,591022,766239,53.6458561351851,-8.13578514006633,BCT,MKD,OTH,SW,,850,TRUE
8500B551721,551721,Coral Cross,Crois Choiréil,Coral Cross,Crois Choiréil,,E0850070,586645,762341,53.6107336017642,-8.20181621827554,BCT,MKD,OTH,N,,850,TRUE
8500B530341,530341,Athleague,Áth Liag,Athleague,Áth Liag,,E0850006,582981,757554,53.5676092056153,-8.25692373799864,BCT,MKD,OTH,NW,,850,TRUE
8500B553971,553971,Mount Talbot,Mun Talbóid,Mount Talbot,Mun Talbóid,,E0850031,581217,753197,53.528394820643,-8.28329166434567,BCT,MKD,OTH,S,,850,TRUE
8500B152381,152381,Elphin,Aill Finn,Elphin,Aill Finn,,E0850004,587364,788450,53.8453747133634,-8.19201703666966,BCT,MKD,OTH,S,,850,TRUE
8500B152391,152391,Elphin,Aill Finn,Elphin,Aill Finn,,E0850004,587360,788451,53.8453836022052,-8.1920778615466,BCT,MKD,OTH,N,,850,TRUE
8500B558931,558931,Ballyfarnon,Béal Átha Fearnáin,Ballyfarnon,Béal Átha Fearnáin,,E0850064,586597,813765,54.0728346702062,-8.20478407588316,BCT,MKD,OTH,N,,850,TRUE
8500B559211,559211,Keadue,Céideadh,Keadue,Céideadh,,E0850062,591012,811317,54.0509332909218,-8.13725513092308,BCT,MKD,OTH,NE,,850,TRUE
8500B210321,210321,Ballinlough,Baile an Locha,Ballinlough,Baile an Locha,,E0850012,558155,777097,53.7418289767982,-8.63431724134605,BCT,MKD,OTH,E,,850,TRUE
8500B531311,531311,Ballintober,Baile an Tobair,Ballintober,Baile an Tobair,,E0850663,572991,774310,53.7177638634893,-8.40918705520281,BCT,CUS,OTH,NE,,850,TRUE
8500B542771,542771,Dunamon,Dún Iomáin,Dunamon,Dún Iomáin,,E0850002,578900,764884,53.6333313636522,-8.31902667138999,BCT,CUS,OTH,N,,850,TRUE
8500B531321,531321,Ballintober,Baile an Tobair,Ballintober,Baile an Tobair,,E0850663,572987,774309,53.7177546704031,-8.40924756637599,BCT,CUS,OTH,SE,,850,TRUE
850000008,,Glancy's Public House,,,,,E0850380,593526,799150,53.9416391413919,-8.09860540395698,BCT,CUS,OTH,NE,,850,TRUE
850000009,,Bridge Street,,,,,E0850066,580080,802610,53.9723876122699,-8.30362494973518,BCT,CUS,OTH,N,,850,TRUE
850000031,,Ardcarne,,,,,E0850118,587046,801829,53.9655909606289,-8.19741538318107,BCT,CUS,OTH,NW,,850,TRUE
850000035,,Outside Train Station,,,,,E0850380,593026,798747,53.9380112850535,-8.10621168477262,BCT,CUS,OTH,SE,,850,TRUE
850000024,,Roscommon Primary Care Centre,,,,,E0850019,587588,764157,53.6270762044332,-8.18763836541444,BCT,CUS,OTH,N,,850,TRUE
850000032,,Cruachan Ai,,,,,E0850024,583387,780976,53.778100409334,-8.25204784492648,BCT,CUS,OTH,N,,850,TRUE
850000036,,Kilbride Community Centre,,,,,E0850042,586466,772546,53.7024352199184,-8.20496554825333,BCT,CUS,OTH,S,,850,TRUE
850000037,,Elphin Windmill,,,,,E0850004,586485,789171,53.8518315812069,-8.20540597149692,BCT,CUS,OTH,NW,,850,TRUE
850000038,,Elphin Windmill,,,,,E0850004,586501,789191,53.8520117192783,-8.20516367820303,BCT,CUS,OTH,E,,850,TRUE
850000193,,Main Street,,,,,E0850004,587314,788496,53.8457868567252,-8.19277873246089,BCT,CUS,OTH,N,,850,TRUE
8500B455431,455431,Bealnamulla,Béal Átha na Muille,Bealnamulla,Béal Átha na Muille,,E0850033,598746,741882,53.4270440808323,-8.0188682219006,BCT,MKD,OTH,E,,850,TRUE
8500B455441,455441,The Mill,An Muileann,The Mill,An Muileann,,E0850793,599264,741804,53.4263440869428,-8.01107398975169,BCT,MKD,OTH,E,,850,TRUE
8500B455451,455451,Monksfield,Gort na Manach,Monksfield,Gort na Manach,,E0850280,599764,741704,53.4254458668963,-8.00355082403533,BCT,MKD,OTH,E,,850,TRUE
8500B455741,455741,Danesfort,Dún na Lochlannach,Danesfort,Dún na Lochlannach,,E0850156,601419,741065,53.4197014397408,-7.97865279558974,BCT,MKD,OTH,W,,850,TRUE
8500B455751,455751,Daneswell Park,Páirc Daneswell,Daneswell Park,Páirc Daneswell,,E0850837,600712,741148,53.4204487727476,-7.98928860044573,BCT,MKD,OTH,W,,850,TRUE
8500B455761,455761,Waterville,An Coireánn,Waterville,An Coireánn,,E0850033,599635,741702,53.4254278198156,-8.00549173823876,BCT,MKD,OTH,W,,850,TRUE
8500B455771,455771,Barley Fields,Goirt na hEorna,Barley Fields,Goirt na hEorna,,E0850033,599320,741770,53.4260386107024,-8.01023133022698,BCT,MKD,OTH,W,,850,TRUE
8500B455781,455781,Bealnamulla,Béal Átha na Muille,Bealnamulla,Béal Átha na Muille,,E0850033,598764,741866,53.426900334444,-8.0185973234401,BCT,MKD,OTH,E,,850,TRUE
850000039,,Abbeytown,,,,,E0850019,587087,763951,53.6252128841378,-8.19520364100977,BCT,CUS,OTH,N,,850,TRUE
850000010,,Church,,,,,E0850055,562700,773192,53.7070837762856,-8.56495416523917,BCT,CUS,OTH,N,,850,TRUE
850000007,,Church,,,,,E0850517,574475,795062,53.904316380748,-8.38842515230652,BCT,CUS,OTH,N,,850,TRUE
850000005,,Main Street,,,,,E0850067,577231,777955,53.7507206126477,-8.34522061410005,BCT,CUS,OTH,N,,850,TRUE
8500LL10668,10668,Miners Bar,,,,,E0850862,592969,814195,54.0768248934545,-8.10743671033258,BCT,CUS,OTH,N,,850,TRUE
8500LL10864,10864,Mining Experience Car Park,,,,,E0850424,592232,814429,54.078916988117,-8.11870436158079,BCT,CUS,OTH,N,,850,TRUE
8500LL10669,10669,Knockvicar Post Office,,,,,E0850060,587289,805594,53.999428955603,-8.19386918597514,BCT,CUS,OTH,N,,850,TRUE
8500LL10670,10670,Lough Key Car Park,,,,,E0850987,584903,803882,53.9839809301411,-8.2301754943364,BCT,CUS,OTH,N,,850,TRUE
850000011,,Tulsk Service Station,,,,,E0850024,583501,780888,53.7773132478483,-8.2503135811654,BCT,CUS,OTH,N,,850,TRUE
850000003,,Church,,,,,E0850007,573339,791198,53.8695377594568,-8.4053756169013,BCT,CUS,OTH,N,,850,TRUE
8500B500001,500001,Slí An Coiste,,Slí An Coiste,,,E0850837,600836,741509,53.42369282987,-7.98742217462101,BCT,MKD,OTH,N,,850,TRUE
850000001,,Hodson Bay Hotel,,,,,E0850273,600638,745912,53.4632618955797,-7.99039221022483,BCT,CUS,OTH,N,,850,TRUE
850000002,,Coffeys Coffee Shop,,,,,E0850380,593749,799382,53.943726636448,-8.09521364648416,BCT,CUS,OTH,N,,850,TRUE
850000013,,Service Station,,,,,E0850024,583454,780909,53.777500467135,-8.25102775738196,BCT,CUS,OTH,N,,850,TRUE
850000004,,Church Car Paark Tulsk,,,,,E0850024,584037,780687,53.7755237225473,-8.24217137306276,BCT,CUS,OTH,N,,850,TRUE
8500LL10966,,Strabbaggan,,,,,E0501059,594658,814784,54.082137814113,-8.081638481153,BCT,CUS,OTH,N,,850,TRUE
8500LL10967,,Strabbaggan,,,,,E0501059,594652,814784,54.0821377518638,-8.08173017533811,BCT,CUS,OTH,N,,850,TRUE
8500LL10968,,Mount Allen,,,,,E0501431,594750,813473,54.0703583549275,-8.08020979056515,BCT,CUS,OTH,N,,850,TRUE
8500LL10969,,Mount Allen,,,,,E0501431,594739,813474,54.070367228588,-8.08037786634659,BCT,CUS,OTH,N,,850,TRUE
850000029,,Clancy's Pub,,,,,E0850491,588155,806938,54.0115265636043,-8.18071326977487,BCT,MKD,OTH,N,,850,TRUE
850000033,,The Crescent,,,,,E0850066,580135,802423,53.9707093722211,-8.30277445972176,BCT,CUS,OTH,N,,850,TRUE
850000034,,Croghan,,,,,E0850001,585482,795867,53.91197511606,-8.22096686156676,BCT,CUS,OTH,N,,850,TRUE
850000040,,Croghan,,,,,E0850001,585476,795867,53.9119749479915,-8.22105818201667,BCT,CUS,OTH,N,,850,TRUE
850000041,,Roscommon (Lansboro Street),,,,,E0850019,587553,764716,53.6320987991537,-8.18818982416591,BCT,CUS,OTH,N,,850,TRUE
850000042,,Roscommon (Lansboro Street),,,,,E0850019,587559,764712,53.6320629959404,-8.18809894908132,BCT,CUS,OTH,N,,850,TRUE
850000045,,Elphin,,,,,E0850004,587317,788490,53.8457330132291,-8.19273289656515,BCT,CUS,OTH,N,,850,TRUE
850000046,,Elphin,,,,,E0850004,587315,788484,53.8456790476854,-8.19276304101567,BCT,CUS,OTH,N,,850,TRUE
850000043,,Boyle Marina (Entrance),,,,,E0850312,580952,803554,53.9809031098896,-8.29039291041043,BCT,CUS,OTH,N,,850,TRUE
850000044,,Lough Key Forest Park,,,,,E0501114,584708,803966,53.9847300141949,-8.23315273838451,BCT,CUS,OTH,N,,850,TRUE
850000048,,Church,,,,,E0850055,563529,776064,53.7329499522334,-8.55273688099224,BCT,CUS,OTH,N,,850,TRUE
850000049,,Opposite Bank of Ireland,,,,,E0850020,593000,780834,53.7770422335557,-8.10619930936651,BCT,MKD,OTH,N,,850,TRUE
8500B11072,11072,River Village,Sráidbh na hAbhann,River Village,Sráidbh na hAbhann,,E0501417,600161,741558,53.4241338211893,-7.99757769038692,BCT,MKD,OTH,N,,850,TRUE
850000050,,SuperValu,,,,,E0471740,562921,761884,53.6054855235203,-8.56025806546037,BCT,CUS,OTH,N,,850,TRUE
851000005,,N15,,,,,E0851051,568651,841258,54.3190891728773,-8.48183788809356,BCT,MKD,OTH,N,851G000003,851,TRUE
8510B524871,524871,ATU Sligo,ATU Shligigh,ATU Sligo,ATU Shligigh,,E0851011,569967,836477,54.276210006214,-8.46113128838139,BCT,CUS,OTH,NW,851G000004,851,TRUE
8510PB002805,,Ash Lane Sligo,,,,,E0851011,569970,836489,54.2763180051366,-8.46108643131,BCT,MKD,OTH,SE,851G000004,851,TRUE
8510TR000213,,Subway Restaurant,,,,Quay Street,E0851011,568979,836056,54.272368270406,-8.4762570016888,TXR,,,,851G000013,851,TRUE
8510TR000215,,Sligo Airport,,,,Airport Road,E0851044,561005,836799,54.278498531992,-8.59876979745067,TXR,,,,851G000014,851,TRUE
8510TR000214,,Bruce Betting Bookmakes,,,,Abbey Street Upper,E0851011,569313,835864,54.270663249019,-8.47110970763204,TXR,,,,851G000015,851,TRUE
8510B5596201,559621,Creggs Corner,Coirnéal na Creige,Creggs Corner,Coirnéal na Creige,R291,E0851050,566652,839251,54.3009294404097,-8.51233740851113,BCT,MKD,OTH,W,851G000016,851,TRUE
8510B565001,565001,Kilross,Cill Ros,Kilross,Cill Ros,R290,E0851042,573064,827202,54.1930433061757,-8.4127485024042,BCT,MKD,OTH,E,851G000018,851,TRUE
8510B5650101,565011,Markree Gate,Geata Mharcréidh,Markree Gate,Geata Mharcréidh,R290,E0851063,568866,825988,54.181897545989,-8.47694785799172,BCT,MKD,OTH,W,851G000024,851,TRUE
8510B588801,588801,Creamery Cross,Cr na hUachtarlaine,Creamery Cross,Cr na hUachtarlaine,Doonfore,E0851049,561316,845434,54.3561074398612,-8.59511326601593,BCT,MKD,OTH,NE,851G000025,851,TRUE
8510B559531,559531,Creamery Cross,Cr na hUachtarlaine,Creamery Cross,Cr na hUachtarlaine,Doonfore,E0851049,561318,845432,54.3560896217024,-8.59508224023982,BCT,MKD,OTH,SW,851G000025,851,TRUE
8510B559251,559251,Riverstown,B Idir Dhá Abhainn,Riverstown,B Idir Dhá Abhainn,N/A,E0851009,574141,820163,54.1298499050817,-8.39564196366399,BCT,MKD,OTH,SW,851G000026,851,TRUE
8510B5593101,559311,Yeats Country Hotel,Óstán Dhúiche Yeats,Yeats Country Hotel,Óstán Dhúiche Yeats,Greenland Villas,E0851050,563185,839848,54.3060555357617,-8.5656729864448,BCT,CUS,OTH,N,851G000027,851,TRUE
8510B559171,559171,Jinks Cross,Cr Jinks,Jinks Cross,Cr Jinks,Drumiskabole,E0851034,569250,831197,54.2287252602335,-8.47159825081383,BCT,MKD,OTH,W,851G000029,851,TRUE
8510B555251,555251,Elliots Corner,Coirnéal Elliots,Elliots Corner,Coirnéal Elliots,N15,E0851011,569207,838530,54.2946114472838,-8.47301130023047,BCT,MKD,OTH,SE,851G000030,851,TRUE
8510B559221,559221,Elliots Corner,Coirnéal Elliots,Elliots Corner,Coirnéal Elliots,N15,E0851011,569191,838534,54.2946464240159,-8.4732574790835,BCT,CUS,OTH,NE,851G000030,851,TRUE
8510B559231,559231,Rathcormac,Ráth Chormaic,Rathcormac,Ráth Chormaic,N15,E0851051,568702,841223,54.3187778206183,-8.48105037390657,BCT,MKD,OTH,N,851G000031,851,TRUE
8510B559511,559511,Crossboy Cross,Crois Bheoidh,Crossboy Cross,Crois Bheoidh,R287,E0851008,577319,829567,54.2144996658656,-8.34772768851831,BCT,MKD,OTH,SW,851G000032,851,TRUE
8510B559521,559521,Ballintogher,Baile an Tóchair,Ballintogher,Baile an Tóchair,R290,E0851008,576221,828048,54.200801024868,-8.36444086166984,BCT,MKD,OTH,NE,851G000033,851,TRUE
8510B5594601,559461,Jordan's Cross,Crois Jordan,Jordan's Cross,Crois Jordan,Carrigeens,E0851049,560595,845301,54.3548572558172,-8.60618683168982,BCT,CUS,OTH,NW,851G000034,851,TRUE
8510B588811,588811,Jordan's Cross,Crois Jordan,Jordan's Cross,Crois Jordan,Carrigeens,E0851049,560569,845334,54.355151748377,-8.6065911453732,BCT,MKD,OTH,NW,851G000034,851,TRUE
8510B559471,559471,Maugherow,Machaire Eabha,Maugherow,Machaire Eabha,Cloghboley,E0851049,560523,844491,54.3475739136671,-8.6071870726625,BCT,MKD,OTH,NE,851G000035,851,TRUE
8510B6313901,631391,Abbey Street,Sd na Mainistreach,Abbey Street,Sd na Mainistreach,Abbey Street,E0851011,569305,835867,54.2706897248333,-8.47123282728179,BCT,MKD,OTH,E,851G000036,851,TRUE
8510B5585201,558521,Enniscrone,Inis Crabhann,Enniscrone,Inis Crabhann,Main Street,E0851032,528774,829922,54.2132436611903,-9.0919679811756,BCT,MKD,OTH,NE,851G000037,851,TRUE
8510B558531,558531,Quigabar,Cúige Beara,Quigabar,Cúige Beara,R297,E0851006,531218,833117,54.2422814508962,-9.05523797915689,BCT,MKD,OTH,SW,851G000038,851,TRUE
8510B5585401,558541,Rathlee,Ráth Loa,Rathlee,Ráth Loa,R297,E0851033,533372,836977,54.2772448696682,-9.02305591791941,BCT,CUS,OTH,N,851G000039,851,TRUE
8510B5576401,557641,Lissadell,Lios an Daill,Lissadell,Lios an Daill,Lissadill,E0851048,562114,845535,54.3570748168698,-8.58285041820394,BCT,CUS,OTH,NW,851G000040,851,TRUE
8510B588821,588821,Lissadel Church,Séip Lios an Daill,Lissadel Church,Séip Lios an Daill,Lissadill,E0851048,562114,845546,54.3571736511896,-8.5828518171733,BCT,CUS,OTH,SE,851G000040,851,TRUE
8510B557681,557681,Sligo Garda Station,St Gardaí Shligigh,Sligo Garda Station,St Gardaí Shligigh,Pearse Road,E0851011,569307,835664,54.268865843067,-8.47118131964408,BCT,MKD,OTH,S,851G000041,851,TRUE
8510B558601,558601,Farniharpy,Fearann Uí Tharpaigh,Farniharpy,Fearann Uí Tharpaigh,N59,E0851010,551551,832811,54.2418591001437,-8.74327937548457,BCT,MKD,OTH,W,851G000042,851,TRUE
8510B5586101,558611,Skreen,An Scrín,Skreen,An Scrín,N59,E0851010,554204,832981,54.2436306117063,-8.70260786420022,BCT,CUS,OTH,W,851G000043,851,TRUE
8510B558621,558621,Beltra,Béal Trá,Beltra,Béal Trá,N59,E0851036,560372,829519,54.2130386167916,-8.60752706031705,BCT,MKD,OTH,NW,851G000044,851,TRUE
